  -30.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -30.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -30.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -30.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -30.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -30.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -30.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -30.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -30.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -30.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -29.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -29.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -29.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -29.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -29.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -29.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -29.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -29.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -29.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -29.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -28.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -28.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -28.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -28.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -28.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -28.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -28.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -28.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -28.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -28.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -27.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -27.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -27.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -27.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -27.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -27.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -27.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -27.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -27.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -27.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -26.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -26.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -26.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -26.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -26.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -26.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -26.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -26.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -26.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -26.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -25.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -25.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -25.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -25.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -25.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -25.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -25.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -25.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -25.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -25.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -24.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -24.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -24.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -24.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -24.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -24.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -24.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -24.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -24.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -24.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -23.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -23.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -23.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -23.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -23.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -23.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -23.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -23.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -23.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -23.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -22.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -22.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -22.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -22.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -22.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -22.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -22.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -22.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -22.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -22.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -21.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -21.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -21.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -21.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -21.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -21.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -21.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -21.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -21.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -21.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -20.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -20.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -20.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -20.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -20.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -20.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -20.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -20.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -20.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -20.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -19.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -19.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -19.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -19.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -19.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -19.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -19.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -19.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -19.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -19.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -18.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -18.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -18.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -18.6471291000000       0.000000000000000E+000  0.000000000000000E+000
  -18.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -18.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -18.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -18.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -18.1471291000000       0.000000000000000E+000  0.000000000000000E+000
  -18.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -17.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -17.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -17.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -17.6471272000000       0.000000000000000E+000  0.000000000000000E+000
  -17.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -17.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -17.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -17.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -17.1471272000000       0.000000000000000E+000  0.000000000000000E+000
  -17.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -16.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -16.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -16.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -16.6471272000000       0.000000000000000E+000  0.000000000000000E+000
  -16.5471287000000       0.000000000000000E+000  0.000000000000000E+000
  -16.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -16.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -16.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -16.1471272000000       0.000000000000000E+000  0.000000000000000E+000
  -16.0471287000000       0.000000000000000E+000  0.000000000000000E+000
  -15.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -15.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -15.7471285000000       0.000000000000000E+000  0.000000000000000E+000
  -15.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -15.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -15.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -15.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -15.2471285000000       0.000000000000000E+000  0.000000000000000E+000
  -15.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -15.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -14.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -14.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -14.7471285000000       0.000000000000000E+000  0.000000000000000E+000
  -14.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -14.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -14.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -14.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -14.2471285000000       0.000000000000000E+000  0.000000000000000E+000
  -14.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -14.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -13.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -13.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -13.7471285000000       0.000000000000000E+000  0.000000000000000E+000
  -13.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -13.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -13.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -13.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -13.2471285000000       0.000000000000000E+000  0.000000000000000E+000
  -13.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -13.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -12.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -12.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -12.7471285000000       0.000000000000000E+000  0.000000000000000E+000
  -12.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -12.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -12.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -12.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -12.2471285000000       0.000000000000000E+000  0.000000000000000E+000
  -12.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -12.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -11.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -11.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -11.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -11.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -11.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -11.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -11.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -11.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -11.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -11.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -10.9471283000000       0.000000000000000E+000  0.000000000000000E+000
  -10.8471279000000       0.000000000000000E+000  0.000000000000000E+000
  -10.7471275000000       0.000000000000000E+000  0.000000000000000E+000
  -10.6471281000000       0.000000000000000E+000  0.000000000000000E+000
  -10.5471277000000       0.000000000000000E+000  0.000000000000000E+000
  -10.4471283000000       0.000000000000000E+000  0.000000000000000E+000
  -10.3471279000000       0.000000000000000E+000  0.000000000000000E+000
  -10.2471275000000       0.000000000000000E+000  0.000000000000000E+000
  -10.1471281000000       0.000000000000000E+000  0.000000000000000E+000
  -10.0471277000000       0.000000000000000E+000  0.000000000000000E+000
  -9.94712830000000       0.000000000000000E+000  0.000000000000000E+000
  -9.84712791000000       0.000000000000000E+000  0.000000000000000E+000
  -9.74712753000000       0.000000000000000E+000  0.000000000000000E+000
  -9.64712811000000       0.000000000000000E+000  0.000000000000000E+000
  -9.54712772000000       0.000000000000000E+000  0.000000000000000E+000
  -9.44712830000000       0.000000000000000E+000  0.000000000000000E+000
  -9.34712791000000       0.000000000000000E+000  0.000000000000000E+000
  -9.24712753000000       0.000000000000000E+000  0.000000000000000E+000
  -9.14712811000000       0.000000000000000E+000  0.000000000000000E+000
  -9.04712772000000       0.000000000000000E+000  0.000000000000000E+000
  -8.94712830000000       0.000000000000000E+000  0.000000000000000E+000
  -8.84712791000000       0.000000000000000E+000  0.000000000000000E+000
  -8.74712753000000       0.000000000000000E+000  0.000000000000000E+000
  -8.64712811000000       0.000000000000000E+000  0.000000000000000E+000
  -8.54712772000000       0.000000000000000E+000  0.000000000000000E+000
  -8.44712830000000       0.000000000000000E+000  0.000000000000000E+000
  -8.34712791000000       0.000000000000000E+000  0.000000000000000E+000
  -8.24712753000000       0.000000000000000E+000  0.000000000000000E+000
  -8.14712811000000       0.000000000000000E+000  0.000000000000000E+000
  -8.04712772000000       0.000000000000000E+000  0.000000000000000E+000
  -7.94712782000000       0.000000000000000E+000  0.000000000000000E+000
  -7.84712791000000       0.000000000000000E+000  0.000000000000000E+000
  -7.74712801000000       0.000000000000000E+000  0.000000000000000E+000
  -7.64712763000000       0.000000000000000E+000  0.000000000000000E+000
  -7.54712772000000       0.000000000000000E+000  0.000000000000000E+000
  -7.44712782000000       0.000000000000000E+000  0.000000000000000E+000
  -7.34712791000000       0.000000000000000E+000  0.000000000000000E+000
  -7.24712801000000       0.000000000000000E+000  0.000000000000000E+000
  -7.14712763000000       0.000000000000000E+000  0.000000000000000E+000
  -7.04712772000000       0.000000000000000E+000  0.000000000000000E+000
  -6.94712782000000       0.000000000000000E+000  0.000000000000000E+000
  -6.84712791000000       0.000000000000000E+000  0.000000000000000E+000
